LAYER,SL_GEW_NAM,SL_GEW_KNZ,GEB_HQ,DATUM_BEOB,LINK,longitude,latitude
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.014444033871362,48.744034321562154
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.01362258075737,48.74429722783064
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.012725931153728,48.74449200530348
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.012116761829645,48.74433494842451
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.011918675428156,48.74402957739287
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.011818959739582,48.74391061875935
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.011665936825416,48.743909305639704
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.440018477153416,48.764853371747826
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.44001732104088,48.76495698824835
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.440374748142982,48.765065855675395
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.440744991293185,48.76530596027176
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.440980883822665,48.76558033768261
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.441052165448346,48.76587740304799
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.443716756505967,48.765907560766756
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.44661590294659,48.765990606754066
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.448836565760566,48.76600124823281
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.450976577635112,48.766218722956154
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.452517621806912,48.76626060477734
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.455004385629337,48.7658233274582
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.456339934623784,48.76553601681465
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.458277662283518,48.765130628247064
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.45919407744379,48.7649449438109
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.45891634105565,48.76404551674693
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.454508381308697,48.764384148115546
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.45162162702002,48.76456373370288
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.446342008072568,48.764763027387396
Historische Hochwasserereignisse,Donau,1E+15,HQ 40,25.08.2005,http://www.wwa-in.bayern.de/,11.440018477153416,48.764853371747826
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.597423514950165,48.38919103444561
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.597236860562637,48.389756677884705
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.597600278222906,48.38987929398551
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598206956813632,48.38996231097449
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598693116522396,48.389923557153864
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599423468502287,48.38972386421098
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599969096593073,48.38984710402033
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.600389787489055,48.39041486212401
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.600447356688946,48.3908195615137
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.600565335221564,48.39126492260352
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.600805735456689,48.39158934818241
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.601591466888348,48.39207746564504
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.602377854954296,48.39248469194619
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603164880978234,48.39281100049823
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603526158042497,48.39321673979677
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603825764010198,48.39374362443684
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604490402644037,48.39419086177247
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605337573184386,48.39459826569495
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605636881472194,48.395165587861484
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605629077337454,48.39617680457399
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605321330025186,48.39670159336057
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605258082212975,48.39702497160898
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605254954907753,48.39742945111163
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605191719911145,48.397752837991796
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605188281040782,48.39819776896617
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605307890495617,48.398440883768686
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605547098538453,48.39892709524272
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.606151398742842,48.39933366228413
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.606755708589498,48.3997402259505
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.607965902949784,48.40035110381529
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.609301319339702,48.40047699706251
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.609845841742123,48.4007619843683
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610388220588154,48.401330120001646
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.61068793387537,48.401856975280765
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610866167547831,48.40238343004437
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610802642789098,48.40274726196816
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610737890001035,48.40327289052246
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610734194443472,48.40375827182823
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610851056685494,48.40436541625371
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610909035471975,48.4047296563456
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.61163309099747,48.405379291275445
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.611690159200755,48.4058648849555
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.611933162157309,48.405865699614495
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.611931008504888,48.406148850615004
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.61156649483005,48.406147619629415
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.611564351768653,48.40643075236631
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.611197984650001,48.40667221990207
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610952218127071,48.40703543031044
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610705207802768,48.4075604371068
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.610213950569065,48.4082464224033
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60941982716309,48.408810018752355
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.608382062083901,48.40945367305332
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.607708477653128,48.410139023264946
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.607036859303372,48.41071757679112
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.606975071111584,48.410702817900514
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60593097471456,48.412155435796656
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605865541978382,48.41276194679171
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.605495670960616,48.413448327112896
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60524826474583,48.41401377462725
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604882137901948,48.414214762549435
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60457678609089,48.41441595629096
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604512568581109,48.41486068825633
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604022719466103,48.41534440096093
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603534122995054,48.41566630572596
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60237649067245,48.416066802776506
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.601646091628286,48.41622607773882
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.600734029391349,48.41630381742388
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599577963127237,48.416502037971355
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598908302145272,48.41666150590965
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598296213760188,48.4172256688878
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598228444724773,48.41811532867238
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598406283571027,48.418682236482056
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598827840674401,48.419169108877654
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599005360765451,48.419776458245835
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599009429299217,48.419791824205774
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.59833916127463,48.4194909929141
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.59785909342933,48.41872077384289
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.59751299504854,48.41637349119203
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.597401993500693,48.4150382674711
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.596800137617338,48.414308062844505
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.5959028271206,48.41252514464537
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.594828449054779,48.4100943818047
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.592005955259719,48.39835401434509
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.591513895383107,48.39912080865538
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.593981096837185,48.40968690451225
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.594631742199583,48.4119139214044
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.596670625649184,48.415318856687605
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.59696039181367,48.41709964616785
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.597431182466861,48.41904287372868
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.598576500896332,48.420219916718054
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599171247681802,48.42040237141672
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.59924143592111,48.4206671775179
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599057225523302,48.42090922929231
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599236360838713,48.421314356158575
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599415169500462,48.42175991642871
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599229050198089,48.42224466838439
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.5992265121894,48.42256824415432
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599464196128102,48.42325672286197
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599704406673547,48.423621598575004
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599700927676944,48.424066537454365
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599512267847215,48.42487486542808
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.599688860975048,48.42560357619507
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.600719805181171,48.4258902958908
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.601326579294245,48.42601374918467
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60241768073951,48.42638157402209
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60338818855325,48.426627618711706
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603750938463238,48.42687156404412
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604474284058666,48.42764259212621
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604349285916411,48.4280871070908
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604221456526908,48.428895657550626
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60427847610162,48.4293812542181
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604333602072515,48.430109532377834
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604329217276277,48.43067579752739
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604325131567254,48.4312016385822
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60419855402943,48.43184838321865
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.604072596972378,48.432414243064386
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603831661158251,48.43213027253053
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603836686883431,48.431483095500546
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603535311652864,48.43115847397496
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60341218250019,48.431360288720825
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603285579966824,48.432007041842695
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.603465102501179,48.43237169981672
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60355390960975,48.432675383073395
Historische Hochwasserereignisse,Amper,"1,64E+15",HQ 20,05/1999,http://www.wwa-m.bayern.de/,11.60352367929774,48.43265505806254
